candidate_count,depth,example_id,graph_density_at_4,layer_id,recall_at_1,recall_at_2,recall_at_4,recall_at_6,recall_at_8,reciprocal_rank,seed,shortcut,source_hop,target_hop,target_rank,target_reachable,target_within_direct_window,target_within_effective_receptive_field,window
11,8,chain-3137144-d8,0.36363636363636365,0,0,0,0,0,0,0.09090909090909091,41,0,6,7,11,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,1,1,1,1,1,1,1.0,41,0,0,1,1,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,1,1,1,1,1,1,1.0,41,0,1,2,1,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,1,0,0,0,0,1,0.14285714285714285,41,1,2,3,7,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,1,0,0,0,1,1,0.16666666666666666,41,1,3,4,6,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,1,0,0,0,0,1,0.14285714285714285,41,1,4,5,7,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,1,1,1,1,1,1,1.0,41,0,5,6,1,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,1,0,0,0,0,1,0.125,41,0,6,7,8,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,2,1,1,1,1,1,1.0,41,0,0,1,1,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,2,1,1,1,1,1,1.0,41,0,1,2,1,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,2,0,0,0,1,1,0.2,41,1,2,3,5,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,2,0,0,0,1,1,0.2,41,1,3,4,5,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,2,0,0,0,1,1,0.16666666666666666,41,1,4,5,6,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,2,0,1,1,1,1,0.5,41,0,5,6,2,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,2,0,0,0,1,1,0.16666666666666666,41,0,6,7,6,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,3,1,1,1,1,1,1.0,41,0,0,1,1,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,3,1,1,1,1,1,1.0,41,0,1,2,1,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,3,0,0,0,1,1,0.16666666666666666,41,1,2,3,6,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,3,0,0,0,1,1,0.16666666666666666,41,1,3,4,6,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,3,0,0,1,1,1,0.3333333333333333,41,0,4,5,3,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,3,0,0,0,0,0,0.09090909090909091,41,1,5,6,11,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,3,0,0,0,0,0,0.1,41,0,6,7,10,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,4,1,1,1,1,1,1.0,41,0,0,1,1,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,4,1,1,1,1,1,1.0,41,0,1,2,1,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,4,0,0,0,1,1,0.16666666666666666,41,1,2,3,6,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,4,0,0,0,1,1,0.2,41,1,3,4,5,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,4,0,0,0,0,1,0.14285714285714285,41,1,4,5,7,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,4,0,0,0,0,0,0.09090909090909091,41,1,5,6,11,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,4,0,0,0,0,0,0.1111111111111111,41,0,6,7,9,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,5,1,1,1,1,1,1.0,41,0,0,1,1,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,5,1,1,1,1,1,1.0,41,0,1,2,1,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,5,0,0,1,1,1,0.25,41,1,2,3,4,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,5,0,0,1,1,1,0.25,41,1,3,4,4,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,5,0,0,0,1,1,0.16666666666666666,41,1,4,5,6,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,5,0,0,0,0,0,0.09090909090909091,41,1,5,6,11,1,1,1,w16
11,8,chain-3137144-d8,0.36363636363636365,5,0,0,0,1,1,0.2,41,0,6,7,5,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,0,0,0,0,0,0,0.07692307692307693,41,1,0,1,13,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,0,0,0,0,0,0,0.07692307692307693,41,1,1,2,13,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,0,0,0,0,0,0,0.07692307692307693,41,1,2,3,13,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,0,0,0,0,0,0,0.07692307692307693,41,1,3,4,13,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,0,0,0,0,0,1,0.14285714285714285,41,1,4,5,7,1,0,0,w16
13,8,chain-3241873-d8,0.3076923076923077,0,1,1,1,1,1,1.0,41,0,5,6,1,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,0,0,1,1,1,1,0.5,41,0,6,7,2,1,0,0,w16
13,8,chain-3241873-d8,0.3076923076923077,1,1,1,1,1,1,1.0,41,0,0,1,1,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,1,1,1,1,1,1,1.0,41,0,1,2,1,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,1,1,1,1,1,1,1.0,41,0,2,3,1,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,1,1,1,1,1,1,1.0,41,0,3,4,1,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,1,0,0,1,1,1,0.3333333333333333,41,1,4,5,3,1,0,0,w16
13,8,chain-3241873-d8,0.3076923076923077,1,0,1,1,1,1,0.5,41,0,5,6,2,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,1,0,0,0,0,1,0.125,41,0,6,7,8,1,0,1,w16
13,8,chain-3241873-d8,0.3076923076923077,2,1,1,1,1,1,1.0,41,0,0,1,1,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,2,1,1,1,1,1,1.0,41,0,1,2,1,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,2,1,1,1,1,1,1.0,41,0,2,3,1,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,2,1,1,1,1,1,1.0,41,0,3,4,1,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,2,0,0,0,0,1,0.14285714285714285,41,1,4,5,7,1,0,0,w16
13,8,chain-3241873-d8,0.3076923076923077,2,0,0,1,1,1,0.3333333333333333,41,0,5,6,3,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,2,0,0,0,0,0,0.1,41,0,6,7,10,1,0,1,w16
13,8,chain-3241873-d8,0.3076923076923077,3,1,1,1,1,1,1.0,41,0,0,1,1,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,3,1,1,1,1,1,1.0,41,0,1,2,1,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,3,0,1,1,1,1,0.5,41,0,2,3,2,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,3,1,1,1,1,1,1.0,41,0,3,4,1,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,3,0,0,0,0,1,0.14285714285714285,41,0,4,5,7,1,0,0,w16
13,8,chain-3241873-d8,0.3076923076923077,3,0,0,0,0,1,0.125,41,1,5,6,8,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,3,0,0,0,0,0,0.1,41,0,6,7,10,1,0,1,w16
13,8,chain-3241873-d8,0.3076923076923077,4,0,1,1,1,1,0.5,41,1,0,1,2,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,4,0,1,1,1,1,0.5,41,0,1,2,2,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,4,0,1,1,1,1,0.5,41,0,2,3,2,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,4,1,1,1,1,1,1.0,41,0,3,4,1,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,4,0,0,0,0,1,0.14285714285714285,41,0,4,5,7,1,0,1,w16
13,8,chain-3241873-d8,0.3076923076923077,4,0,0,0,0,0,0.08333333333333333,41,1,5,6,12,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,4,0,0,0,0,0,0.1,41,0,6,7,10,1,0,1,w16
13,8,chain-3241873-d8,0.3076923076923077,5,0,0,0,0,0,0.09090909090909091,41,1,0,1,11,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,5,1,1,1,1,1,1.0,41,0,1,2,1,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,5,0,0,0,1,1,0.2,41,1,2,3,5,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,5,0,0,0,0,0,0.09090909090909091,41,1,3,4,11,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,5,0,0,0,0,0,0.09090909090909091,41,1,4,5,11,1,0,1,w16
13,8,chain-3241873-d8,0.3076923076923077,5,0,0,0,0,0,0.1,41,1,5,6,10,1,1,1,w16
13,8,chain-3241873-d8,0.3076923076923077,5,0,0,1,1,1,0.25,41,0,6,7,4,1,0,1,w16
17,8,chain-3346602-d8,0.23529411764705882,0,0,0,0,0,0,0.1,41,1,0,1,10,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,0,0,0,0,1,1,0.16666666666666666,41,1,1,2,6,1,0,0,w16
17,8,chain-3346602-d8,0.23529411764705882,0,0,0,0,0,0,0.058823529411764705,41,1,2,3,17,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,0,0,0,0,0,0,0.058823529411764705,41,1,3,4,17,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,0,0,0,0,0,0,0.058823529411764705,41,1,4,5,17,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,0,0,0,0,1,1,0.2,41,0,5,6,5,1,0,0,w16
17,8,chain-3346602-d8,0.23529411764705882,0,0,0,0,0,0,0.058823529411764705,41,0,6,7,17,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,1,1,1,1,1,1,1.0,41,0,0,1,1,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,1,0,0,0,0,1,0.125,41,1,1,2,8,1,0,1,w16
17,8,chain-3346602-d8,0.23529411764705882,1,0,0,0,0,0,0.1,41,1,2,3,10,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,1,0,0,0,0,0,0.09090909090909091,41,1,3,4,11,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,1,0,0,0,0,1,0.14285714285714285,41,0,4,5,7,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,1,0,0,0,1,1,0.16666666666666666,41,0,5,6,6,1,0,1,w16
17,8,chain-3346602-d8,0.23529411764705882,1,0,0,0,0,1,0.14285714285714285,41,0,6,7,7,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,2,1,1,1,1,1,1.0,41,0,0,1,1,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,2,0,0,1,1,1,0.3333333333333333,41,1,1,2,3,1,0,1,w16
17,8,chain-3346602-d8,0.23529411764705882,2,0,0,0,1,1,0.16666666666666666,41,1,2,3,6,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,2,0,0,0,0,1,0.14285714285714285,41,1,3,4,7,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,2,0,0,0,0,1,0.125,41,1,4,5,8,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,2,0,0,0,0,1,0.125,41,0,5,6,8,1,0,1,w16
17,8,chain-3346602-d8,0.23529411764705882,2,0,0,1,1,1,0.25,41,0,6,7,4,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,3,1,1,1,1,1,1.0,41,0,0,1,1,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,3,0,0,1,1,1,0.3333333333333333,41,0,1,2,3,1,0,1,w16
17,8,chain-3346602-d8,0.23529411764705882,3,0,0,0,0,0,0.1,41,1,2,3,10,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,3,0,0,0,0,0,0.08333333333333333,41,1,3,4,12,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,3,0,0,0,0,0,0.07692307692307693,41,1,4,5,13,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,3,0,0,0,1,1,0.2,41,0,5,6,5,1,0,1,w16
17,8,chain-3346602-d8,0.23529411764705882,3,0,0,0,0,0,0.1,41,0,6,7,10,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,4,1,1,1,1,1,1.0,41,0,0,1,1,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,4,0,0,0,1,1,0.2,41,1,1,2,5,1,0,1,w16
17,8,chain-3346602-d8,0.23529411764705882,4,0,0,0,0,0,0.07692307692307693,41,1,2,3,13,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,4,0,0,0,0,0,0.07692307692307693,41,1,3,4,13,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,4,0,0,0,0,0,0.07692307692307693,41,1,4,5,13,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,4,0,0,1,1,1,0.25,41,0,5,6,4,1,0,1,w16
17,8,chain-3346602-d8,0.23529411764705882,4,0,0,0,0,0,0.09090909090909091,41,0,6,7,11,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,5,1,1,1,1,1,1.0,41,0,0,1,1,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,5,0,0,0,1,1,0.16666666666666666,41,1,1,2,6,1,0,1,w16
17,8,chain-3346602-d8,0.23529411764705882,5,0,0,0,0,0,0.09090909090909091,41,1,2,3,11,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,5,0,0,0,0,0,0.08333333333333333,41,1,3,4,12,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,5,0,0,0,0,0,0.07142857142857142,41,1,4,5,14,1,1,1,w16
17,8,chain-3346602-d8,0.23529411764705882,5,0,0,0,1,1,0.2,41,0,5,6,5,1,0,1,w16
17,8,chain-3346602-d8,0.23529411764705882,5,0,0,1,1,1,0.25,41,0,6,7,4,1,1,1,w16
13,8,chain-3451331-d8,0.3076923076923077,0,1,1,1,1,1,1.0,41,0,0,1,1,1,0,0,w16
13,8,chain-3451331-d8,0.3076923076923077,0,0,0,0,0,0,0.1,41,1,1,2,10,1,0,0,w16
13,8,chain-3451331-d8,0.3076923076923077,0,0,0,0,0,0,0.1,41,1,2,3,10,1,0,0,w16
13,8,chain-3451331-d8,0.3076923076923077,0,0,0,0,0,0,0.07692307692307693,41,1,3,4,13,1,1,1,w16
13,8,chain-3451331-d8,0.3076923076923077,0,0,0,0,0,0,0.07692307692307693,41,1,4,5,13,1,1,1,w16
13,8,chain-3451331-d8,0.3076923076923077,0,0,0,0,0,0,0.07692307692307693,41,1,5,6,13,1,1,1,w16
13,8,chain-3451331-d8,0.3076923076923077,0,0,0,0,0,0,0.09090909090909091,41,0,6,7,11,1,1,1,w16
13,8,chain-3451331-d8,0.3076923076923077,1,0,0,1,1,1,0.25,41,1,0,1,4,1,0,1,w16
13,8,chain-3451331-d8,0.3076923076923077,1,0,0,0,0,1,0.14285714285714285,41,1,1,2,7,1,0,1,w16
13,8,chain-3451331-d8,0.3076923076923077,1,0,0,0,0,1,0.125,41,1,2,3,8,1,0,1,w16
13,8,chain-3451331-d8,0.3076923076923077,1,0,0,0,0,1,0.125,41,1,3,4,8,1,1,1,w16
13,8,chain-3451331-d8,0.3076923076923077,1,0,0,0,1,1,0.16666666666666666,41,1,4,5,6,1,1,1,w16
13,8,chain-3451331-d8,0.3076923076923077,1,0,0,0,0,1,0.125,41,0,5,6,8,1,1,1,w16
13,8,chain-3451331-d8,0.3076923076923077,1,0,0,0,0,0,0.1,41,0,6,7,10,1,1,1,w16
13,8,chain-3451331-d8,0.3076923076923077,2,0,0,0,1,1,0.2,41,1,0,1,5,1,0,1,w16
13,8,chain-3451331-d8,0.3076923076923077,2,0,0,1,1,1,0.3333333333333333,41,1,1,2,3,1,0,1,w16
13,8,chain-3451331-d8,0.3076923076923077,2,0,0,1,1,1,0.3333333333333333,41,0,2,3,3,1,0,1,w16
13,8,chain-3451331-d8,0.3076923076923077,2,0,0,0,1,1,0.16666666666666666,41,1,3,4,6,1,1,1,w16
13,8,chain-3451331-d8,0.3076923076923077,2,0,0,1,1,1,0.25,41,0,4,5,4,1,1,1,w16
13,8,chain-3451331-d8,0.3076923076923077,2,0,0,0,0,0,0.08333333333333333,41,0,5,6,12,1,1,1,w16
13,8,chain-3451331-d8,0.3076923076923077,2,0,0,0,0,0,0.07692307692307693,41,0,6,7,13,1,1,1,w16
13,8,chain-3451331-d8,0.3076923076923077,3,0,0,1,1,1,0.25,41,1,0,1,4,1,0,1,w16
13,8,chain-3451331-d8,0.3076923076923077,3,0,0,1,1,1,0.3333333333333333,41,1,1,2,3,1,0,1,w16
13,8,chain-3451331-d8,0.3076923076923077,3,0,0,1,1,1,0.25,41,0,2,3,4,1,0,1,w16
13,8,chain-3451331-d8,0.3076923076923077,3,0,0,0,1,1,0.2,41,1,3,4,5,1,1,1,w16
13,8,chain-3451331-d8,0.3076923076923077,3,0,0,0,0,0,0.07692307692307693,41,1,4,5,13,1,1,1,w16
13,8,chain-3451331-d8,0.3076923076923077,3,0,0,0,0,0,0.1,41,1,5,6,10,1,1,1,w16
13,8,chain-3451331-d8,0.3076923076923077,3,0,0,0,0,1,0.125,41,0,6,7,8,1,1,1,w16
13,8,chain-3451331-d8,0.3076923076923077,4,0,0,1,1,1,0.3333333333333333,41,1,0,1,3,1,0,1,w16
13,8,chain-3451331-d8,0.3076923076923077,4,0,1,1,1,1,0.5,41,0,1,2,2,1,0,1,w16
13,8,chain-3451331-d8,0.3076923076923077,4,0,0,1,1,1,0.25,41,0,2,3,4,1,0,1,w16
13,8,chain-3451331-d8,0.3076923076923077,4,0,0,0,0,0,0.08333333333333333,41,1,3,4,12,1,1,1,w16
13,8,chain-3451331-d8,0.3076923076923077,4,0,0,0,1,1,0.16666666666666666,41,1,4,5,6,1,1,1,w16
13,8,chain-3451331-d8,0.3076923076923077,4,0,0,0,1,1,0.16666666666666666,41,1,5,6,6,1,1,1,w16
13,8,chain-3451331-d8,0.3076923076923077,4,0,0,0,0,0,0.09090909090909091,41,0,6,7,11,1,1,1,w16
13,8,chain-3451331-d8,0.3076923076923077,5,0,0,1,1,1,0.25,41,1,0,1,4,1,0,1,w16
13,8,chain-3451331-d8,0.3076923076923077,5,0,1,1,1,1,0.5,41,0,1,2,2,1,0,1,w16
13,8,chain-3451331-d8,0.3076923076923077,5,0,0,0,1,1,0.16666666666666666,41,0,2,3,6,1,0,1,w16
13,8,chain-3451331-d8,0.3076923076923077,5,0,0,0,0,0,0.09090909090909091,41,1,3,4,11,1,1,1,w16
13,8,chain-3451331-d8,0.3076923076923077,5,0,0,0,0,1,0.14285714285714285,41,1,4,5,7,1,1,1,w16
13,8,chain-3451331-d8,0.3076923076923077,5,0,0,1,1,1,0.3333333333333333,41,1,5,6,3,1,1,1,w16
13,8,chain-3451331-d8,0.3076923076923077,5,0,0,0,1,1,0.2,41,0,6,7,5,1,1,1,w16
11,3,chain-3556060-d3,0.36363636363636365,0,0,0,0,0,0,0.09090909090909091,41,1,0,1,11,1,1,1,w16
11,3,chain-3556060-d3,0.36363636363636365,0,0,0,0,1,1,0.2,41,0,1,2,5,1,1,1,w16
11,3,chain-3556060-d3,0.36363636363636365,1,0,0,0,1,1,0.2,41,1,0,1,5,1,1,1,w16
11,3,chain-3556060-d3,0.36363636363636365,1,1,1,1,1,1,1.0,41,0,1,2,1,1,1,1,w16
11,3,chain-3556060-d3,0.36363636363636365,2,0,0,1,1,1,0.25,41,1,0,1,4,1,1,1,w16
11,3,chain-3556060-d3,0.36363636363636365,2,1,1,1,1,1,1.0,41,0,1,2,1,1,1,1,w16
11,3,chain-3556060-d3,0.36363636363636365,3,0,0,0,1,1,0.16666666666666666,41,1,0,1,6,1,1,1,w16
11,3,chain-3556060-d3,0.36363636363636365,3,1,1,1,1,1,1.0,41,0,1,2,1,1,1,1,w16
11,3,chain-3556060-d3,0.36363636363636365,4,0,0,0,0,0,0.1111111111111111,41,1,0,1,9,1,1,1,w16
11,3,chain-3556060-d3,0.36363636363636365,4,1,1,1,1,1,1.0,41,0,1,2,1,1,1,1,w16
11,3,chain-3556060-d3,0.36363636363636365,5,0,0,0,0,0,0.09090909090909091,41,1,0,1,11,1,1,1,w16
11,3,chain-3556060-d3,0.36363636363636365,5,0,0,1,1,1,0.3333333333333333,41,0,1,2,3,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,0,0,0,0,0,0,0.07142857142857142,41,1,0,1,14,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,0,0,0,0,0,0,0.0625,41,1,1,2,16,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,0,0,0,1,1,1,0.25,41,1,2,3,4,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,0,0,0,0,0,0,0.058823529411764705,41,1,3,4,17,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,0,0,0,0,0,0,0.0625,41,1,4,5,16,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,0,0,0,0,0,0,0.08333333333333333,41,1,5,6,12,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,0,0,0,0,0,0,0.07142857142857142,41,0,6,7,14,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,1,0,0,1,1,1,0.3333333333333333,41,1,0,1,3,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,1,0,0,0,1,1,0.2,41,1,1,2,5,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,1,1,1,1,1,1,1.0,41,0,2,3,1,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,1,0,0,0,0,0,0.1111111111111111,41,1,3,4,9,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,1,0,0,1,1,1,0.3333333333333333,41,0,4,5,3,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,1,1,1,1,1,1,1.0,41,0,5,6,1,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,1,0,0,0,0,1,0.125,41,0,6,7,8,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,2,0,1,1,1,1,0.5,41,0,0,1,2,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,2,0,1,1,1,1,0.5,41,0,1,2,2,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,2,1,1,1,1,1,1.0,41,0,2,3,1,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,2,0,0,0,0,0,0.08333333333333333,41,1,3,4,12,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,2,0,0,1,1,1,0.25,41,0,4,5,4,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,2,0,0,0,0,1,0.14285714285714285,41,0,5,6,7,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,2,0,0,0,0,0,0.058823529411764705,41,0,6,7,17,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,3,0,1,1,1,1,0.5,41,0,0,1,2,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,3,0,0,1,1,1,0.25,41,1,1,2,4,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,3,1,1,1,1,1,1.0,41,0,2,3,1,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,3,0,0,0,0,0,0.07692307692307693,41,1,3,4,13,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,3,0,0,0,0,0,0.08333333333333333,41,1,4,5,12,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,3,0,0,0,0,0,0.0625,41,1,5,6,16,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,3,0,0,0,0,0,0.07692307692307693,41,0,6,7,13,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,4,0,0,0,0,1,0.125,41,1,0,1,8,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,4,0,0,0,0,1,0.14285714285714285,41,1,1,2,7,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,4,1,1,1,1,1,1.0,41,0,2,3,1,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,4,0,0,0,0,0,0.06666666666666667,41,1,3,4,15,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,4,0,0,0,0,0,0.07142857142857142,41,1,4,5,14,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,4,1,1,1,1,1,1.0,41,0,5,6,1,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,4,0,0,0,0,0,0.06666666666666667,41,0,6,7,15,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,5,0,0,0,0,0,0.08333333333333333,41,1,0,1,12,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,5,0,0,0,0,0,0.08333333333333333,41,1,1,2,12,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,5,0,0,0,0,0,0.08333333333333333,41,1,2,3,12,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,5,0,0,0,0,0,0.09090909090909091,41,1,3,4,11,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,5,0,0,1,1,1,0.25,41,0,4,5,4,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,5,0,0,0,0,1,0.125,41,0,5,6,8,1,1,1,w16
17,8,chain-3660789-d8,0.23529411764705882,5,0,0,0,0,0,0.07142857142857142,41,0,6,7,14,1,1,1,w16
11,8,chain-3765518-d8,0.36363636363636365,0,0,0,0,1,1,0.16666666666666666,41,1,0,1,6,1,1,1,w16
11,8,chain-3765518-d8,0.36363636363636365,0,0,0,0,0,1,0.14285714285714285,41,1,1,2,7,1,1,1,w16
11,8,chain-3765518-d8,0.36363636363636365,0,0,0,0,0,0,0.09090909090909091,41,1,2,3,11,1,1,1,w16
11,8,chain-3765518-d8,0.36363636363636365,0,0,0,0,0,0,0.09090909090909091,41,1,3,4,11,1,1,1,w16
11,8,chain-3765518-d8,0.36363636363636365,0,0,0,0,0,0,0.1,41,1,4,5,10,1,1,1,w16
11,8,chain-3765518-d8,0.36363636363636365,0,0,0,0,0,0,0.1,41,1,5,6,10,1,1,1,w16
11,8,chain-3765518-d8,0.36363636363636365,0,0,0,0,0,0,0.09090909090909091,41,0,6,7,11,1,1,1,w16
11,8,chain-3765518-d8,0.36363636363636365,1,1,1,1,1,1,1.0,41,0,0,1,1,1,1,1,w16
11,8,chain-3765518-d8,0.36363636363636365,1,1,1,1,1,1,1.0,41,0,1,2,1,1,1,1,w16
11,8,chain-3765518-d8,0.36363636363636365,1,0,0,0,1,1,0.16666666666666666,41,1,2,3,6,1,1,1,w16
11,8,chain-3765518-d8,0.36363636363636365,1,0,0,0,0,1,0.125,41,1,3,4,8,1,1,1,w16
11,8,chain-3765518-d8,0.36363636363636365,1,0,0,0,0,1,0.14285714285714285,41,1,4,5,7,1,1,1,w16
11,8,chain-3765518-d8,0.36363636363636365,1,0,0,0,0,1,0.14285714285714285,41,0,5,6,7,1,1,1,w16
